0.00045,0
0.00056,0
0.00071,0
0.00089,0
0.00112,0
0.00141,0
0.00178,0
0.00224,0
0.00282,0
0.00355,0
0.00447,0
0.00562,0
0.00708,0
0.00891,289
0.01122,164
0.01413,0
0.01778,0
0.02239,0
0.02818,0
0.03548,0
0.04467,0
0.05623,0
0.07079,0
0.08913,0
0.11220,28
0.14125,0
0.17783,51
0.22387,406
0.28184,58
0.35481,44
0.44668,353
0.56234,547
0.70795,913
0.89125,883
1.12202,1383
