0.00045,0
0.00056,0
0.00071,0
0.00089,12
0.00112,4
0.00141,0
0.00178,0
0.00224,0
0.00282,832
0.00355,0
0.00447,760
0.00562,160
0.00708,736
0.00891,1078
0.01122,968
